combination,iteration,particles,inertia,cognition,social,function,epochs,solution_x,solution_y,fitness,converged
2,14,40,0.5,0.2,1,1,154,1.0000084390352886,1.0000168719851494,7.122110702957163e-11,True
2,15,40,0.5,0.2,1,1,75,1.0000054872281086,1.0000109339185483,3.027424678034989e-11,True
2,16,40,0.5,0.2,1,1,192,1.0000013886078662,1.000002769917439,1.933561129982061e-12,True
2,17,40,0.5,0.2,1,1,76,0.9999999281415972,0.9999998590531596,5.9308978509461674e-15,True
2,18,40,0.5,0.2,1,1,89,1.0000003655052263,1.0000007128870054,1.6644048877071403e-13,True
2,19,40,0.5,0.2,1,1,167,0.9999999999997551,0.9999999999996202,1.2704917464718089e-24,True
3,0,40,0.5,0.2,1,2,48,0.9999995528440354,3.000000264806484,4.0307626276041937e-13,True
3,1,40,0.5,0.2,1,2,49,0.9999998482733016,3.0000002951920353,1.924885398907996e-13,True
3,2,40,0.5,0.2,1,2,47,0.9999991884913417,3.000000716264127,1.2078666856360425e-12,True
3,3,40,0.5,0.2,1,2,50,1.0000001602278625,2.9999998614545578,4.674831683780997e-14,True
3,4,40,0.5,0.2,1,2,50,1.0000000465407817,2.9999997691953886,1.9124944864508667e-13,True
3,5,40,0.5,0.2,1,2,49,0.9999998593704179,3.0000000559419444,5.1594164487744486e-14,True
3,6,40,0.5,0.2,1,2,51,0.9999997755372695,3.0000002589559127,1.2220080087152366e-13,True
3,7,40,0.5,0.2,1,2,49,0.9999999076693388,3.0000002001937545,9.514027779595928e-14,True
3,8,40,0.5,0.2,1,2,49,0.9999998318080477,2.999999926789537,2.667488087195634e-13,True
3,9,40,0.5,0.2,1,2,49,0.9999993893877874,3.0000002927665506,8.626629858702459e-13,True
3,10,40,0.5,0.2,1,2,48,1.0000004995741145,2.999999477578774,5.245861946601559e-13,True
3,11,40,0.5,0.2,1,2,49,1.0000001567088352,2.9999999048046186,4.875543971023643e-14,True
3,12,40,0.5,0.2,1,2,48,0.999999900017861,2.9999997617772918,5.242765616198068e-13,True
3,13,40,0.5,0.2,1,2,49,0.9999999393418573,2.999999971499438,3.6288790576819164e-14,True
3,14,40,0.5,0.2,1,2,49,0.9999999973900561,3.000000383887736,7.28867623547594e-13,True
3,15,40,0.5,0.2,1,2,48,1.0000001756628978,2.9999999538652644,1.000960466558485e-13,True
3,16,40,0.5,0.2,1,2,47,0.9999993994489912,3.000000480890098,6.491917344434909e-13,True
3,17,40,0.5,0.2,1,2,49,0.999999837407194,3.0000000563231155,7.478170247933031e-14,True
3,18,40,0.5,0.2,1,2,48,1.000000017496139,2.9999998454699455,9.92988289099407e-14,True
3,19,40,0.5,0.2,1,2,46,1.000000206519269,2.9999993636844846,1.1864468967058401e-12,True
4,0,40,0.5,0.3,1,1,75,0.9999902817531354,0.9999810562674875,1.1871637697045536e-10,False
4,1,40,0.5,0.3,1,1,347,0.9999999999999684,0.9999999999999392,1.5977514818636509e-27,True
4,2,40,0.5,0.3,1,1,201,0.9999998693039646,0.9999997229729704,4.152670072346806e-14,True
4,3,40,0.5,0.3,1,1,91,0.9999675601394266,0.9999344877469759,1.092487450629882e-09,False
4,4,40,0.5,0.3,1,1,80,0.9999993449760988,0.9999986073359837,1.1116072807672759e-12,True
4,5,40,0.5,0.3,1,1,145,0.9999991169952531,0.999998258819255,8.413401875428897e-13,True
4,6,40,0.5,0.3,1,1,67,1.000000075660699,0.9999998111613306,1.1576612082684012e-11,True
4,7,40,0.5,0.3,1,1,134,0.9999995893488374,0.9999991732077687,1.716484694215037e-13,True
4,8,40,0.5,0.3,1,1,279,1.00000017838646,1.0000003690868076,4.698483338019919e-14,True
4,9,40,0.5,0.3,1,1,155,0.9999999564091347,0.9999999138354192,2.0036225001331143e-15,True
4,10,40,0.5,0.3,1,1,140,0.9999972385616172,0.999994515732127,7.774547725076106e-12,True
4,11,40,0.5,0.3,1,1,117,1.0000239696279754,1.0000479787226904,5.746943255721654e-10,False
4,12,40,0.5,0.3,1,1,165,0.9999995020217829,0.9999990022228838,2.4831388330547435e-13,True
4,13,40,0.5,0.3,1,1,78,0.9999981675466493,0.9999963391166073,3.3595012831302584e-12,True
4,14,40,0.5,0.3,1,1,93,0.9999991109146399,0.9999981874478321,9.08686607706816e-13,True
4,15,40,0.5,0.3,1,1,70,1.0000304202712096,1.0000617833652425,1.014109977422125e-09,False
4,16,40,0.5,0.3,1,1,87,1.0000001018748959,1.0000002005899375,1.1376968829077764e-14,True
4,17,40,0.5,0.3,1,1,266,1.0000002614139616,1.000000524726194,6.869757658052055e-14,True
4,18,40,0.5,0.3,1,1,126,1.0000099345754252,1.0000199159894148,9.89142504109907e-11,True
4,19,40,0.5,0.3,1,1,205,0.9999999998830518,0.9999999838324787,2.5388053807434667e-14,True
5,0,40,0.5,0.3,1,2,50,0.9999998693043678,3.0000001051098333,3.074795784347597e-14,True
5,1,40,0.5,0.3,1,2,50,0.9999998581588154,3.0000002988620693,2.0805969149852474e-13,True
5,2,40,0.5,0.3,1,2,48,1.0000000668438862,2.9999999580097865,8.702103344455761e-15,True
5,3,40,0.5,0.3,1,2,48,1.0000003943597962,2.999999833050634,3.9025375479067157e-13,True
5,4,40,0.5,0.3,1,2,48,0.9999998932061132,3.0000000048667737,5.298516514106716e-14,True
5,5,40,0.5,0.3,1,2,50,1.0000000636763637,2.9999999851619292,1.3815563182049418e-14,True
5,6,40,0.5,0.3,1,2,51,1.0000000075446454,3.000000012858757,1.88746459317093e-15,True
5,7,40,0.5,0.3,1,2,49,1.0000004848877109,2.999999404633161,6.384003150597968e-13,True
5,8,40,0.5,0.3,1,2,46,0.9999997374323631,3.00000028861274,1.5495246718491324e-13,True
5,9,40,0.5,0.3,1,2,49,0.9999999784361782,3.000000042288701,3.971415106590269e-15,True
5,10,40,0.5,0.3,1,2,47,1.0000001284770195,2.999999763869697,1.1862078230339421e-13,True
5,11,40,0.5,0.3,1,2,47,1.0000006347541426,2.999999436836611,7.40566768122647e-13,True
5,12,40,0.5,0.3,1,2,49,0.9999998980857767,2.9999998850645917,2.1169170787398347e-13,True
5,13,40,0.5,0.3,1,2,47,1.0000001065816528,2.9999999945065876,5.226515591068944e-14,True
5,14,40,0.5,0.3,1,2,47,0.9999999764548068,2.9999999570359903,2.0094178530793906e-14,True
5,15,40,0.5,0.3,1,2,49,1.000000042098345,2.999999977493171,3.81413802386153e-15,True
5,16,40,0.5,0.3,1,2,49,1.0000001701253007,3.000000000437436,1.4530939799465491e-13,True
5,17,40,0.5,0.3,1,2,48,0.9999999865674796,3.0000000437558105,5.7730111846840045e-15,True
5,18,40,0.5,0.3,1,2,47,0.9999997670389695,3.0000002299141846,1.0716850726777597e-13,True
5,19,40,0.5,0.3,1,2,47,0.9999999485357909,2.9999999874240064,1.9211310543451385e-14,True
6,0,40,0.5,0.4,1,1,91,0.999990916480448,0.9999821873328711,9.50624299355587e-11,True
6,1,40,0.5,0.4,1,1,102,0.999979138709349,0.9999582599863207,4.352253726353253e-10,False
6,2,40,0.5,0.4,1,1,106,0.9999744284857364,0.999948768250615,6.54701126510377e-10,False
6,3,40,0.5,0.4,1,1,220,1.0000000287313426,1.000000040192141,3.065266325615858e-14,True
6,4,40,0.5,0.4,1,1,128,0.9999991212135846,0.9999982673227734,8.342408298171053e-13,True
6,5,40,0.5,0.4,1,1,96,0.9999999935217112,0.999999988465116,2.4408947806083414e-16,True
6,6,40,0.5,0.4,1,1,64,1.0000091296954072,1.00001828921853,8.34398109495579e-11,True
6,7,40,0.5,0.4,1,1,81,1.000000003585982,1.000000001576883,3.143352230646848e-15,True
6,8,40,0.5,0.4,1,1,174,0.9999763921721951,0.9999524419802469,5.690890473205082e-10,False
6,9,40,0.5,0.4,1,1,236,0.9999980264307345,0.9999959090654161,5.962818148574535e-12,True
6,10,40,0.5,0.4,1,1,71,0.9999952007652583,0.9999901315776485,3.032135280456522e-11,True
6,11,40,0.5,0.4,1,1,78,1.0000004491544572,1.0000009115474018,2.192649469138829e-13,True
6,12,40,0.5,0.4,1,1,84,0.9999996772283721,0.9999993524018307,1.046038335371726e-13,True
6,13,40,0.5,0.4,1,1,97,1.0000009683807791,1.000001936179437,9.37795329142204e-13,True
6,14,40,0.5,0.4,1,1,155,1.000000929376957,1.0000018502222614,8.710219114609815e-13,True
6,15,40,0.5,0.4,1,1,67,0.9999732692705029,0.9999459268564942,7.520351582923732e-10,False
6,16,40,0.5,0.4,1,1,117,1.0000006596078386,1.0000013560012977,5.703974884043716e-13,True
6,17,40,0.5,0.4,1,1,200,0.9999932974442546,0.9999869567533862,5.801562134317988e-11,True
6,18,40,0.5,0.4,1,1,95,1.0000002902580039,1.0000005850266693,8.628423971020303e-14,True
6,19,40,0.5,0.4,1,1,86,0.9999995728650973,0.9999991445407113,1.8258575555263894e-13,True
7,0,40,0.5,0.4,1,2,49,1.0000001887557721,2.999999881432732,6.939264278570196e-14,True
7,1,40,0.5,0.4,1,2,46,0.99999940554396,3.0000004104368334,6.572886518430574e-13,True
7,2,40,0.5,0.4,1,2,48,0.9999998941287916,3.0000002553876968,1.6585230939763984e-13,True
7,3,40,0.5,0.4,1,2,49,0.9999998936052286,3.000000367142549,4.180711124257431e-13,True
7,4,40,0.5,0.4,1,2,47,1.0000003278268403,2.9999999755122255,4.761284438677094e-13,True
7,5,40,0.5,0.4,1,2,48,0.9999998506789561,3.0000001793523987,5.807158635182365e-14,True
7,6,40,0.5,0.4,1,2,48,1.0000003545477236,3.0000001034148913,9.75317754087819e-13,True
7,7,40,0.5,0.4,1,2,50,1.0000000680405328,3.0000000104713194,2.939560611881196e-14,True
7,8,40,0.5,0.4,1,2,50,1.0000000588010232,2.9999998466939024,6.26851564787683e-14,True
7,9,40,0.5,0.4,1,2,49,1.000000277054321,2.9999997389512507,1.4593025972779403e-13,True
7,10,40,0.5,0.4,1,2,48,0.9999998632970487,3.0000000730748444,4.022177381469087e-14,True
7,11,40,0.5,0.4,1,2,49,1.0000000464153294,2.999999936659874,7.31214933526798e-15,True
7,12,40,0.5,0.4,1,2,48,1.0000003353629248,2.999999482911188,5.119463233885096e-13,True
7,13,40,0.5,0.4,1,2,49,0.9999999998999937,3.0000000065346337,2.0832915763914296e-16,True
7,14,40,0.5,0.4,1,2,49,0.9999999378893909,3.0000000553770954,7.105711343279566e-15,True
7,15,40,0.5,0.4,1,2,51,0.999999939688049,3.000000198584191,1.1955006158116823e-13,True
7,16,40,0.5,0.4,1,2,53,0.9999999873374965,3.000000025561464,1.4792601399594355e-15,True
7,17,40,0.5,0.4,1,2,49,0.9999999607405095,3.0000001464242994,6.891856797106034e-14,True
7,18,40,0.5,0.4,1,2,48,0.9999999142075772,3.0000001274948023,3.0571618207005553e-14,True
7,19,40,0.5,0.4,1,2,47,0.9999996710676076,3.0000002855032752,1.9725299184784795e-13,True
8,0,40,0.5,0.5,1,1,147,0.999999846666538,0.9999996980858983,2.577006024416498e-14,True
8,1,40,0.5,0.5,1,1,139,0.9999991825592393,0.9999983848304983,7.070631353281545e-13,True
8,2,40,0.5,0.5,1,1,183,0.9999995782268222,0.9999991582920866,1.782305351462335e-13,True
8,3,40,0.5,0.5,1,1,149,0.9999998891170665,0.9999997741992407,1.3923070481386308e-14,True
8,4,40,0.5,0.5,1,1,152,1.0000000056958611,1.0000000119705241,6.594399725427487e-17,True
8,5,40,0.5,0.5,1,1,137,1.0000001041212332,1.0000002086684676,1.0859377979377537e-14,True
8,6,40,0.5,0.5,1,1,161,0.9999999999877942,0.9999999999755925,1.489830441278517e-22,True
8,7,40,0.5,0.5,1,1,256,1.0000023564112186,1.000004645697445,6.0033248369910326e-12,True
8,8,40,0.5,0.5,1,1,147,1.000000597935045,1.0000012000168674,3.592455978552321e-13,True
8,9,40,0.5,0.5,1,1,203,0.9999999999999737,0.999999999999948,7.367098038149165e-28,True
8,10,40,0.5,0.5,1,1,95,0.9999995713017279,0.9999991399832807,1.8446883653851904e-13,True
8,11,40,0.5,0.5,1,1,185,1.0000000149956345,1.0000000308998285,3.074170414662107e-16,True
8,12,40,0.5,0.5,1,1,121,0.9999809391231842,0.9999615115078536,3.767934004798685e-10,False
8,13,40,0.5,0.5,1,1,117,1.0000000003940648,1.00000000081952,2.5382306021337434e-19,True
8,14,40,0.5,0.5,1,1,87,0.999999955967166,0.9999999111682096,1.9975850975737974e-15,True
8,15,40,0.5,0.5,1,1,155,0.9999977844111366,0.9999955525311316,4.935390137728713e-12,True
8,16,40,0.5,0.5,1,1,128,0.999986889432285,0.9999738783252831,1.7287281291028247e-10,False
8,17,40,0.5,0.5,1,1,198,0.999999282695286,0.9999985684188503,5.154427879749969e-13,True
8,18,40,0.5,0.5,1,1,101,0.9999510259196258,0.9999020948597575,2.398625563553598e-09,False
8,19,40,0.5,0.5,1,1,141,1.0000004421832385,1.0000008846571813,1.9553445591534857e-13,True
9,0,40,0.5,0.5,1,2,48,1.0000000807770584,3.000000053492898,8.150010800098315e-14,True
9,1,40,0.5,0.5,1,2,48,1.0000000880041835,2.9999999141447984,1.5134324369554297e-14,True
9,2,40,0.5,0.5,1,2,47,0.9999998085306524,3.0000001996397736,7.67835736608803e-14,True
9,3,40,0.5,0.5,1,2,49,1.000000216863063,2.9999998001181005,8.813580168870677e-14,True
9,4,40,0.5,0.5,1,2,48,0.9999997634333054,3.0000003016788064,1.6393225193705093e-13,True
9,5,40,0.5,0.5,1,2,48,1.0000000200626586,3.000000049044465,2.1911047904390057e-14,True
9,6,40,0.5,0.5,1,2,52,1.0000000544531205,2.999999949496265,5.578160177147962e-15,True
9,7,40,0.5,0.5,1,2,49,0.9999998395060554,3.000000193580708,6.761073256476763e-14,True
9,8,40,0.5,0.5,1,2,48,0.9999997397242866,3.000000275666511,1.4468297859509955e-13,True
9,9,40,0.5,0.5,1,2,46,1.0000000816529542,3.0000002421348775,4.846507440393282e-13,True
9,10,40,0.5,0.5,1,2,52,0.9999999532721189,3.000000069459641,9.075068257551255e-15,True
9,11,40,0.5,0.5,1,2,48,1.0000001120151816,2.999999940397984,2.7088360700914523e-14,True
9,12,40,0.5,0.5,1,2,50,0.9999998977821568,3.000000107652308,2.215564057210939e-14,True
9,13,40,0.5,0.5,1,2,49,1.000000009117785,3.0000001408298242,1.0985331517069484e-13,True
9,14,40,0.5,0.5,1,2,49,0.9999998430630086,3.000000163279511,5.145032812705639e-14,True
9,15,40,0.5,0.5,1,2,48,1.0000001224162036,2.99999979374664,8.564085092614364e-14,True
9,16,40,0.5,0.5,1,2,52,1.0000000169011487,3.0000000015178205,1.6449863581433163e-15,True
9,17,40,0.5,0.5,1,2,47,0.9999999371225677,3.000000006289625,1.6801850607301324e-14,True
9,18,40,0.5,0.5,1,2,47,0.9999999302338832,3.000000330873044,3.870515927636706e-13,True
9,19,40,0.5,0.5,1,2,51,0.999999951282157,3.0000000532281046,5.288029189054225e-15,True
10,0,40,0.5,0.6,1,1,95,0.9999999159466524,0.9999998447940146,2.3707778333759596e-14,True
10,1,40,0.5,0.6,1,1,361,0.9999999992131744,0.9999999984295345,6.201093840147975e-19,True
10,2,40,0.5,0.6,1,1,120,1.0000000708892072,1.0000001432298793,5.235953260399399e-15,True
10,3,40,0.5,0.6,1,1,184,0.999999999951746,0.9999999999035477,2.328753689539243e-21,True
10,4,40,0.5,0.6,1,1,310,1.0000023149651918,1.0000046459144638,5.384595792305525e-12,True
10,5,40,0.5,0.6,1,1,122,1.0000001908020923,1.000000507404849,1.6189852368197954e-12,True
10,6,40,0.5,0.6,1,1,118,0.9999999908997296,0.999999981665208,8.461726235955988e-17,True
10,7,40,0.5,0.6,1,1,324,0.999999938391199,0.9999998772503182,3.817538927612977e-15,True
10,8,40,0.5,0.6,1,1,150,0.9999999608375184,0.99999992158641,1.534485462396031e-15,True
10,9,40,0.5,0.6,1,1,672,1.0000000000001077,1.0000000000002143,1.1720747418354064e-26,True
10,10,40,0.5,0.6,1,1,124,0.9999999682715153,0.9999999371489686,1.0434127174471353e-15,True
10,11,40,0.5,0.6,1,1,156,1.0000000010058583,1.0000000020269293,1.0348935755103728e-18,True
10,12,40,0.5,0.6,1,1,212,1.0000006120474858,1.0000012203623039,3.7599568537508685e-13,True
10,13,40,0.5,0.6,1,1,85,0.999990843521347,0.9999818077990277,8.529728636536589e-11,True
10,14,40,0.5,0.6,1,1,157,0.9999999934753648,0.9999999869837549,4.267993075114962e-17,True
10,15,40,0.5,0.6,1,1,148,0.9999980533637239,0.9999960737722762,3.898022103065459e-12,True
10,16,40,0.5,0.6,1,1,146,1.0000017361899562,1.0000031927394633,1.0834402231813086e-11,True
10,17,40,0.5,0.6,1,1,174,1.0000003375360056,1.0000006710777254,1.1552607796601428e-13,True
10,18,40,0.5,0.6,1,1,130,0.9999999064423534,0.9999998028343168,1.8854084717121225e-14,True
10,19,40,0.5,0.6,1,1,252,0.9999999519296782,0.999999902862004,2.4102274696964516e-15,True
11,0,40,0.5,0.6,1,2,48,1.0000001934603637,3.0000000073964816,1.9885550980093852e-13,True
11,1,40,0.5,0.6,1,2,49,0.9999999795300138,3.000000019605431,8.06383065309813e-16,True
11,2,40,0.5,0.6,1,2,51,1.0000000516934042,2.9999999739339147,5.978686745509813e-15,True
11,3,40,0.5,0.6,1,2,50,0.9999999611177915,3.0000000935802436,2.2236588267704366e-14,True
11,4,40,0.5,0.6,1,2,49,0.9999999024928314,2.999999982524155,6.269742672712455e-14,True
11,5,40,0.5,0.6,1,2,47,0.9999996898925024,3.000000227764439,1.751648170053412e-13,True
11,6,40,0.5,0.6,1,2,53,0.9999999741828792,3.0000000110007092,1.665643515446411e-15,True
11,7,40,0.5,0.6,1,2,48,1.0000001157329863,2.999999986439894,5.533519045260098e-14,True
11,8,40,0.5,0.6,1,2,52,1.0000001256522975,2.9999999696388113,5.303188308860458e-14,True
11,9,40,0.5,0.6,1,2,46,0.9999990634726269,3.0000008609488695,1.641164917034438e-12,True
11,10,40,0.5,0.6,1,2,47,0.9999997111697396,3.000000232577941,1.5017271145916496e-13,True
11,11,40,0.5,0.6,1,2,50,1.0000000521309813,2.9999999643624324,5.0758062221170035e-15,True
11,12,40,0.5,0.6,1,2,48,0.9999997041101862,3.000000185654754,1.7062554360652428e-13,True
11,13,40,0.5,0.6,1,2,47,0.9999995003646104,3.000000012858517,1.1976077590712993e-12,True
11,14,40,0.5,0.6,1,2,50,1.000000031314084,3.0000000146634633,9.651328349679436e-15,True
11,15,40,0.5,0.6,1,2,52,0.9999999644513928,3.000000017285469,2.896659767943771e-15,True
11,16,40,0.5,0.6,1,2,47,1.0000000594041472,2.9999998359887425,7.419913526243568e-14,True
11,17,40,0.5,0.6,1,2,50,1.0000000354086682,2.9999999937381734,4.691137692760769e-15,True
11,18,40,0.5,0.6,1,2,48,0.999999725879523,3.0000001181725313,1.8638583012552684e-13,True
11,19,40,0.5,0.6,1,2,52,0.99999996643627,3.0000000179123,2.427243504524483e-15,True
12,0,40,0.5,0.7,1,1,150,0.9999998321098251,0.9999996657012166,2.840660633754e-14,True
12,1,40,0.5,0.7,1,1,105,0.9999998384456069,0.9999996842225591,3.147464607339859e-14,True
12,2,40,0.5,0.7,1,1,111,1.0000033333704854,1.0000065996488514,1.156164315073731e-11,True
12,3,40,0.5,0.7,1,1,355,1.0000001080210723,1.0000002207597152,1.3894088154714511e-14,True
12,4,40,0.5,0.7,1,1,132,0.9999999364825519,0.9999998732753427,4.044090775925052e-15,True
12,5,40,0.5,0.7,1,1,146,0.9999998540441156,0.9999996894219717,5.6146124278050747e-14,True
12,6,40,0.5,0.7,1,1,183,1.000000116610699,1.0000002294362909,1.5030769154046395e-14,True
12,7,40,0.5,0.7,1,1,176,1.0000000816365835,1.0000001645773473,6.834618657461143e-15,True
12,8,40,0.5,0.7,1,1,130,0.9999998133059204,0.9999996297109736,3.581512020058609e-14,True
12,9,40,0.5,0.7,1,1,127,0.9999995810519113,0.9999991627233884,1.7555586541889455e-13,True
12,10,40,0.5,0.7,1,1,169,0.9999861736077446,0.9999724328715538,1.9189954763950453e-10,False
12,11,40,0.5,0.7,1,1,234,1.0000008146581152,1.0000016528038727,7.188316609450746e-13,True
12,12,40,0.5,0.7,1,1,224,0.999999999863657,0.9999999999428226,4.662990351632705e-18,True
12,13,40,0.5,0.7,1,1,426,1.0000046476842082,1.0000092223800863,2.2134013501082798e-11,True
12,14,40,0.5,0.7,1,1,138,0.9999978079739967,0.9999955882965923,4.881464572600211e-12,True
12,15,40,0.5,0.7,1,1,217,1.000000176409483,1.0000003530594244,3.1126086225362755e-14,True
12,16,40,0.5,0.7,1,1,294,1.000000035192521,1.000000069366691,1.3422176208300832e-15,True
12,17,40,0.5,0.7,1,1,104,1.0000005632500206,1.0000011333137613,3.218928314106106e-13,True
12,18,40,0.5,0.7,1,1,164,0.9999998434420106,0.9999996790587683,3.0633900882627206e-14,True
12,19,40,0.5,0.7,1,1,226,0.9999999999995764,0.9999999999991516,1.7957216727071036e-25,True
13,0,40,0.5,0.7,1,2,47,0.9999993820586192,3.0000005517806985,7.038224327314234e-13,True
13,1,40,0.5,0.7,1,2,50,0.9999999398816765,3.0000001663852967,7.646895798209883e-14,True
13,2,40,0.5,0.7,1,2,51,0.9999999590647095,3.0000000472870134,4.0731371887442725e-15,True
13,3,40,0.5,0.7,1,2,50,1.000000012036066,2.9999999753657693,1.3865671884080153e-15,True
13,4,40,0.5,0.7,1,2,47,1.0000000240347808,3.0000000414085735,1.942367122403484e-14,True
13,5,40,0.5,0.7,1,2,46,0.9999998691234524,3.000000133213486,3.489634863363334e-14,True
13,6,40,0.5,0.7,1,2,48,1.0000000264208837,2.999999951488926,5.003293318838189e-15,True
13,7,40,0.5,0.7,1,2,52,0.9999999787572696,3.000000022960662,9.902507347378155e-16,True
13,8,40,0.5,0.7,1,2,49,0.9999998888857621,2.999999873287208,2.546492898456122e-13,True
13,9,40,0.5,0.7,1,2,48,0.9999999205663223,3.0000001182733347,2.6332366747019726e-14,True
13,10,40,0.5,0.7,1,2,49,0.9999999981748385,3.000000007402748,1.8256979112755613e-16,True
13,11,40,0.5,0.7,1,2,48,0.9999995830000901,3.0000003349791653,3.130095757182396e-13,True
13,12,40,0.5,0.7,1,2,47,1.0000002152643408,2.999999761695264,1.0525132277187367e-13,True
